"Q: gold, silver decline on easing demand, weak global cues
A:",down,6540
"Q: MCX GOLD February contract moves up
A:",up,191
"Q: Gold prices up in Asia as Fed holds steady, eyes on Eurogroup ahead
A:",up,375
"Q: gold rate today: gold trades in the red in morning deals; silver up
A:",up,9322
"Q: gold has strong resistance at usd 1664.5: mangal keshav
A:",neutral,3155
"Q: allied advances weigh on gold
A:",none,8444
"Q: india increases base import price of gold, silver
A:",none,9876
"Q: june gold up 0.2% at $1,319.90/oz.
A:",up,189
"Q: gold gains on dollar weakness
A:",up,134
"Q: Gold futures end at 2-week low as dollar gets a boost
A:",down,8716
"Q: Gold holds near 7-week high on weak US economic data
A:",up,7341
"Q: MCX GOLDPETAL Nov contract up marginally
A:",up,195
"Q: talk of strong physical gold demand grows post selloff
A:",up,1790
"Q: gold demand slides to eight-year low in q3 2017 - wgc
A:",none,9645
"Q: wgc : key gold market statistics
A:",none,1441
"Q: turkish gold imports triple as the central bank diversifies out of dollars
A:",none,9662
"Q: Gold prices finish lower as dollar strengthens
A:",down,6331
"Q: Gold settles at a 1-week low, but still holds onto a gain for the week
A:",up,4378
"Q: gold settles with biggest one-day gain in 3 weeks
A:",up,2629
"Q: Gold prices hold modest losses after weekly jobless claims
A:",down,3381
"Q: February gold slumped $9, or 0.7%, at $1,203/oz.
A:",down,6600
"Q: gold prices are likely to jump to a 4-year high of $1,400 by 2017-end
A:",up,4991
"Q: Gold prices settle at a nearly 3-week high
A:",up,1138
"Q: gold continues to dip, silver also falls on global cues
A:",down,1977
"Q: this week in mutual funds: gold's fat finger
A:",none,2274
"Q: midcap madness: buying silver at the price of gold?
A:",none,4604
"Q: gold settles higher, but off session highs
A:",up,1867
"Q: gold glitters again, in tune with global trend
A:",up,2203
"Q: Dec. gold falls $3.20, or 0.3%, to $1,271.30/oz ahead of settlement
A:",down,3670
"Q: gold posts weekly loss on dollar rise, strong us data
A:",down,2830
"Q: bank of mongolia purchases 1.1 tons of gold in january
A:",none,2758
"Q: Gold pares some losses to settle with a modest decline
A:",down,7226
"Q: Gold futures slip on weak global cues
A:",down,2989
"Q: gold up on weaker dollar to mark 9th yearly gain
A:",up,2393
"Q: has gold lost its midas touch?
A:",down,2288
"Q: gold settles with losses for the day and week
A:",down,4101
"Q: aug gold ends the week $3.80/oz, or 0.9%, higher
A:",up,4079
"Q: dec. gold falls $8.40 to $1,394.90/oz on globex
A:",down,2988
"Q: gold prices dull on newmont news
A:",down,725
"Q: Gold futures extend losses on global cues
A:",down,8139
"Q: Gold suffers back-to-back losses, sees knee-jerk reaction to Fed minutes
A:",down,6241
"Q: cme group gold volume shoots up 29% y/y during q2
A:",none,1171
"Q: august gold contract logs weekly decline of 0.7%
A:",down,2152
"Q: Gold settles lower, but posts a more than 1% weekly gain
A:",up,2724
"Q: comex gold logs first gain in six sessions
A:",up,7891
"Q: gold rises $4.60 per ounce
A:",up,2404
"Q: gold gains as floor trading reopens
A:",up,7906
"Q: Gold holds firm decline following ECB's decision to stand pat on monetary policy
A:",down,4087
"Q: gold futures end three-session losing streak
A:",down,9822
"Q: MCX GOLDPETAL Jan contract down marginally
A:",down,1053
"Q: gold futures rally, as other commodities also rise
A:",up,263
"Q: gold ends 1% higher at $1,671.90 an ounce
A:",up,1479
"Q: gold loses rs 200, silver sheds rs 1,000 on sluggish demand
A:",down,9144
"Q: Gold, other metals settle lower after strong economic data
A:",down,1973
"Q: silver to 'outperform gold' in 2018 as gold/silver ratio trades 41% above 50-year average
A:",down,2824
"Q: gold to trade in 29546-29814 range: achiievers equities
A:",neutral,3187
"Q: gold regains ground on softer dollar
A:",up,592
"Q: gold back to negative territory, at $1,628.90/oz
A:",down,2645
"Q: dec. gold down nearly $18, or 1.2%, to 1,395.60/oz
A:",down,9828
"Q: blockchain : gold's supply chain is coming to the blockchain
A:",none,1440
"Q: Gold lower ahead of Comex settlement, reversing from earlier gains
A:",down,6001
"Q: opportunity to invest in gold this akshaya tritiya 2012
A:",none,4531
"Q: fields of gold
A:",none,3773
"Q: Gold prices settle slightly higher after three-session decline
A:",up,3082
"Q: gold futures suffer a loss of roughly 0.6% for the week
A:",down,862
"Q: Gold: Turns a wealth destroyer, bites dust
A:",none,1262
"Q: june gold edges up by $2.80, or 0.2%, to settle at $1,350.70/oz
A:",up,2670
"Q: gold, silver slip over 0.50%, prices to stay range bound
A:",down,5854
"Q: gold prices decline in line with weak overseas trend
A:",down,3961
"Q: etfs : gld sees gold holdings drop nearly 50 tonnes in 2018
A:",down,7709
"Q: russia-china real gold standard means end of us dollar dominance
A:",none,9180
"Q: Gold prices are expected to trade positive: Sushil Finance
A:",up,8340
"Q: gold spikes to one-month high on buying frenzy
A:",up,2270
"Q: gold futures trade closer to session low
A:",down,2802
"Q: Gold steady as rising risk appetite offsets Fed pause views
A:",neutral,4442
"Q: gold tips higher in early trade, at $1,619/oz
A:",up,2953
"Q: Gold prices slide in electronic trading after Fed keeps rates unchanged
A:",down,6697
"Q: december gold ends up $5.60 at $944.80 an ounce
A:",up,1932
"Q: Gold suffers biggest one-day percent loss in 5 weeks
A:",down,8387
"Q: charts : daily inverted head and shoulder pattern takes gold to form a bottom at 1212??
A:",none,7724
"Q: gold falls for second day after jobless data
A:",down,7837
"Q: Gold futures fall for the session, but gain for the week
A:",up,7
"Q: Feb. gold settles at $1,189.80/oz, down $8, or 0.7%
A:",down,8730
"Q: gold to trade in 27849-28171: achiievers equities
A:",neutral,3190
"Q: bundesbank denies selling gold
A:",none,5339
"Q: December gold rises 0.5% at $1,276/oz.
A:",up,9258
"Q: August gold settles at $1,214.70/oz, up $1.50, or 0.1%
A:",up,2736
"Q: the secret bull market in gold
A:",none,5088
"Q: gold to touch above &#36;3,500/ounce by 2015: swiss asia
A:",up,6419
"Q: february gold up $2.10 at $895.70/oz in electronic trading
A:",up,2204
"Q: dec. gold down $21.50, or 2.6%, at $793/oz on nymex
A:",down,1195
"Q: td securities : too early to write obituary for gold
A:",none,1025
"Q: gold, oil steady after consumer sentiment data
A:",neutral,9565
"Q: cboe gold index down 2.5% for week
A:",down,7678
"Q: December gold off 0.2% at $1,285.30/oz.
A:",down,5476
"Q: gold futures remain slightly lower after housing data
A:",down,3258
"Q: Gold climbs Rs 80 to fresh high of Rs 31,115/10 gms
A:",up,9599
"Q: Getting the glitter back - A national gold policy needed
A:",none,2004
"Q: December gold down 0.5% at $1,321.70/oz.
A:",down,9701
"Q: turkey imports 60.5 tonnes of gold in jan-feb
A:",none,9672
"Q: yamana gold stock price target cut to $3.75 from $4.50 at raymond james
A:",none,4554
"Q: gold closes higher as iran spooks oil market
A:",up,5164
"Q: gold little changed near 7-week low on weak technical picture
A:",neutral,1393
"Q: gold futures down 6.20 at $655.80 an ounce
A:",down,2508
"Q: gold adds to gains on fall in consumer sentiment
A:",up,9316
"Q: Gold logs lowest finish in over a week
A:",down,7358
"Q: Gold futures decline to Rs 29,774 per 10 gm
A:",down,5400
"Q: MCX GOLDGUINEA Nov contract down marginally
A:",down,328
"Q: gold tops rs 29,000 mark on risk-off sentiment
A:",up,733
"Q: Gold tanks on global crash; silver sinks
A:",down,3000
"Q: dec gold down $1 at $423.50/oz in afternoon ny trade
A:",down,3906
"Q: gold closes higher as oil price rises; copper hit by strike
A:",up,1311
"Q: bitcoin mining is costly, just like gold mining
A:",none,8832
"Q: gold ends quarter up 10.3%; march down 5.2%
A:",up,7861
"Q: gold declines as dollar strengthens
A:",down,2564
"Q: gold prices rebound slightly in asia on physical demand prospects
A:",up,1690
"Q: gold, silver slip in morning trade
A:",down,7933
"Q: Gold price ends day, week lower, as dollar surges on July jobs report
A:",down,4313
"Q: dec. gold up $8.70 to $644.20/oz in morning trading
A:",up,5027
"Q: gold futures settle with a nearly $11 loss
A:",down,2149
"Q: Gold futures down at Rs 30,244 
A:",down,17
"Q: ubs ups '06 gold price forecast 12% to $630/ounce
A:",none,8701
"Q: Expect Gold to trade negative: Sushil Finance
A:",down,659
"Q: gold falls near one-week low
A:",down,9971
"Q: gold up more than $2 to $333.80/334.30 /oz. in sydney
A:",up,9277
"Q: Dec. gold down $3.90, or 0.3%, for the session to settle at $1,284.80/oz
A:",down,8746
"Q: Commodity Outlook: Gold likely to consolidate, copper may rise
A:",up,1660
"Q: gold ends lower for first time in three sessions
A:",down,6058
"Q: gold dips below rs 26k;hits over 3 month low on global cues
A:",down,2773
"Q: june gold down $3.20, or 0.3%, at $1,291.80/oz on comex
A:",down,4165
"Q: Feb. gold at $1,156.70/oz in electronic trading vs. $1,163.70 settlement
A:",none,5049
"Q: gold to trade in 29646-30122 range: achiievers equities
A:",neutral,2001
"Q: can make money on gold at these levels also: kishore narne, anand rathi commodities
A:",none,4999
"Q: Gold eyes Trump, heads for fourth week of gains
A:",up,2028
"Q: Gold rules steady
A:",neutral,4698
"Q: gold futures rise up to rs 28,966 on global cues
A:",up,9393
"Q: Gold futures down at Rs 29,997 per 10 gm
A:",down,7089
"Q: weak stock market supports gold
A:",up,4894
"Q: gold's down for the year, but set to shine in 2019
A:",down,2746
"Q: eyes on opec meet; gold price may dip further: david lennox
A:",down,6825
"Q: june gold settles at $1,235.60/oz, up $7, or 0.6% for the session
A:",up,4135
"Q: MCX GOLDGUINEA Oct contract up nearly 1%
A:",up,4622
"Q: gold vs bitcoin: which one is the better investment?
A:",none,3162
"Q: charts : gold: bearish bias while price contained below $1215
A:",down,405
"Q: Gold ends at a more than 1-week low, but notches slight monthly gain
A:",up,8789
"Q: Gold slumps on selling spree ahead of Fed QE meet
A:",down,6057
"Q: december gold loses $6.60 to $1,036 an ounce
A:",down,6669
"Q: gold prices little changed, all eyes on fed pick
A:",neutral,5456
"Q: Gold spurts on fresh demand, silver sheds
A:",up,3512
"Q: Gold dips in choppy trade after Fed rate hike
A:",down,9004
"Q: gold futures open slightly lower on view of rates
A:",down,9177
"Q: Profit-booking pulls gold futures down to Rs 30,505 
A:",down,1467
"Q: gold futures climb past $700 an ounce
A:",up,5792
"Q: go long on gold; stop loss below rs 28400: nirmal bang
A:",down,3255
"Q: gold gains as dollar slips ahead of trump-putin meeting
A:",up,6566
"Q: perth mint's july gold, silver sales surge
A:",up,2382
"Q: african barrick gold up 3.8% after drilling update
A:",up,2535
"Q: gold surges as investors rush to safety
A:",up,916
"Q: gold settles higher; china data slams copper
A:",up,1489
"Q: April gold trades off 70 cents, or less than 0.1%, at $1,238.10.oz.
A:",down,4501
"Q: gold stays near 7-month highs before comey, u.k. election, ecb
A:",up,4445
"Q: Gain seen in gold prices in Mumbai, Delhi market
A:",up,365
"Q: Gold falls on weak global cues, profit-booking
A:",down,6882
"Q: Feb. gold climbs $7.40, or 0.6%, to settle at $1,177.50/oz
A:",up,2823
"Q: gold futures edge down as dollar strengthens
A:",down,4830
"Q: Bearish trend in gold; all eyes now on US
A:",down,2759
"Q: june gold down $1.20 at $936.30 an ounce on nymex
A:",down,2511
"Q: Gold ends at 3-month high as dollar wobbles
A:",up,462
"Q: moneyweek : it's time to buy silver (and sell gold)
A:",none,1565
"Q: August gold down $3.90, or 0.3%, to settle at $1,319.50/oz
A:",down,9477
"Q: Gold prices dip in Asia as Fed rate hike prospects next year weigh
A:",down,1220
"Q: gold futures up $6.30 at $1,003/oz on globex
A:",up,4403
"Q: stocks cheer a benign july; gold, dollar suffer
A:",down,6056
"Q: gold, silver start week on firm note, rise on global cues
A:",up,182
"Q: gold prices mildly lower in tracking currency move
A:",down,2686
"Q: gold etfs see third straight outflow in fy16 at rs 903 crore
A:",none,9086
"Q: April gold climbs $15.40, or 1.3%, to settle at $1,211.40/oz
A:",up,5344
"Q: gold turns lower, trades at $1,383.10 an ounce
A:",down,3308
"Q: oil lower, gold holds to gains after 3-month high
A:",up,8185
"Q: dec. gold up 1.4%, or $9.10, to close at $677.50/oz
A:",up,7087
"Q: February gold up $9.50, or 0.8%, at $1,174.80/oz. after ADP report
A:",up,6079
"Q: but why do we buy gold on akshaya tritiya?
A:",none,9858
"Q: Gold prices to trade lower today: Angel Commodities
A:",down,113
"Q: april gold up $12.30 at $961.20 an ounce on nymex
A:",up,8836
"Q: Gold prices finish lower for a third session in a row
A:",down,5883
"Q: World gold council: India demand down 28% in Q3 on high prices
A:",none,5652
"Q: Gold prices stretch rally in to a third straight session
A:",up,6779
"Q: gold futures end lower; lose over $42 on the week
A:",down,5951
"Q: gold coughs up recent gains as dollar resumes rise
A:",up,4495
"Q: MCX GOLD Dec contract trading higher
A:",up,321
"Q: gold futures rally 1.6% as dollar falls sharply
A:",up,6506
"Q: April gold falls $4.90, or 0.4%, for the session to settle at $1,253.90/oz
A:",down,6933
"Q: sell gold; buy silver and copper suggest experts
A:",none,1848
"Q: fed's bullard - oil, gold spike not inflationary
A:",up,754
"Q: etfs : n. american gold etf inflows up in march; europe saw outflows for second month -wgc
A:",none,7673
"Q: gold heads modestly lower less than an hour ahead of comex settlement
A:",down,8627
"Q: crude oil, gold higher after u.s. data
A:",up,8112
"Q: crude oil keeps losses after data, gold trades up
A:",up,4755
"Q: Gold futures jump to Rs 30,600 on firm global cues
A:",up,1011
"Q: gold dips on firm dollar amid hopes for easing u.s.-n.korea tensions
A:",down,5918
"Q: Gold futures up at Rs 26,793 on global cues
A:",up,6636
"Q: Rising holdings in funds set to help gold gleam
A:",none,8065
"Q: Gold snaps 3-session win streak
A:",down,8644
"Q: charts : gold is consigned to lameness
A:",none,2325
"Q: gold falls in early trade, rs 28,820 key level to watch
A:",down,2400
"Q: gold futures close near $334 an ounce
A:",none,2326
"Q: gold prices gain in asia as fed views on economy seen more upbeat
A:",up,968
"Q: gold pares gains after upbeat u.s. labor data
A:",up,9475
"Q: uae vendors hope for tax relief on gold following drop in sales
A:",none,5649
"Q: spot gold quoted at $427.40 in asia trade
A:",up,2064
"Q: Gold fluctuates near 2-week high with U.S. data, Iraq violence in focus
A:",up,9244
"Q: philadelphia gold/silver index falls 1.2% to close at 109.95
A:",down,4051
"Q: gold volatile as traders assess fed taper news
A:",up,9892
"Q: gold futures end the week roughly 0.8% higher
A:",up,6116
"Q: gold ends at best in nearly two weeks
A:",up,1538
"Q: north korea tensions boost gold prices
A:",up,4250
"Q: aug gold drops $4.90, or 1.1%, to $432.20/oz
A:",down,9313
"Q: spot gold quoted at $424.60, down $1 from new york
A:",down,1611
"Q: gold buying retreats as prices hit 5-month high
A:",up,5079
"Q: goldcorp board says to reject glamis gold hostile bid
A:",none,7119
"Q: india's gold demand loses steam due to high prices
A:",up,4240
"Q: gold futures finish lower after two-session rise
A:",down,5605
"Q: crude-oil futures decline as gold rises modestly
A:",up,7375
"Q: govt lowers import tariff value of gold to usd 550/10 gm
A:",none,8659
"Q: gold may jump over 20% as investors eye inflation
A:",up,2964
"Q: gold sparkles on diwali demand, tops rs 31,000
A:",up,635
"Q: april gold settles at $1,317.80/oz, up $5.50, or 0.4%
A:",up,4789
"Q: india : how is inherited gold taxed in india?
A:",none,5330
"Q: silver ends at highest level since may; gold barely budges
A:",neutral,4182
"Q: gold imports fall 16% in october
A:",down,5614
"Q: spot gold quoted at $440.40 down 30c from new york
A:",down,9782
"Q: silver's discount to gold sticks out like sore thumb
A:",none,1100
"Q: WGC to form panel for setting up spot gold exchange in India
A:",none,7975
"Q: silver and gold still aren't sold
A:",none,3581
"Q: government hikes import tariff value on gold and silver
A:",none,1888
"Q: gold prices lose more than 1% for the week
A:",down,3432
"Q: gold futures turn lower after july jobs data
A:",down,7585
"Q: august gold falls 50 cents to $644.80/oz in morning trade
A:",down,8384
"Q: Gold prices post a gain for the session, up 2.3% for the week
A:",up,1364
"Q: gold hits 8-week low, loses steam built on us govt shutdown
A:",down,7263
"Q: Gold ticks higher after November jobs report
A:",up,7640
"Q: Gold futures remain down around 0.7% at $1,203.20/oz after ECB holds on rates
A:",down,3507
"Q: Gold nudges up as Asian shares edge lower
A:",up,345
"Q: gold, silver extend gains for second day on sustained buying
A:",up,8287
"Q: gold prices rebound from 20 month low on fresh buying, global cues
A:",up,8497
"Q: dec gold falls $4.10 to $449.60/oz in morning ny trade
A:",down,3671
"Q: Commodities@Moneycontrol: Global trade war concerns raise appetite for gold, prices hit two-week high
A:",up,6993
"Q: gold futures rally to a fresh mid-1988 high near $458
A:",up,2461
"Q: june gold down $1.30, or 0.1%, to settle at $1,185.60/oz on comex
A:",down,8676
"Q: Gold futures down at Rs 27,477 on profit-taking
A:",down,301
"Q: gold futures end higher, shares climb
A:",up,1076
"Q: Gold gains on steady buying; silver slips
A:",up,7208
"Q: gold, energy lead bay street rally
A:",up,2330
"Q: gold falls below key level of &#36;1,200 ahead of us jobs data
A:",down,5139
"Q: gold prices gain in asia as support continues despite fed hike views
A:",up,451
"Q: gold settles higher for first gain in four sessions
A:",up,7535
"Q: Commodity Outlook: Gold looks at a support base near Rs 31,800
A:",none,1687
"Q: april gold up $6.60 on day, ends at $1,379/oz
A:",up,8230
"Q: gold declines on stockists selling, silver tumbles
A:",down,7442
"Q: gold rises on ukraine unease, though u.s. data cap gains
A:",up,279
"Q: how much income tax you should pay on investments in gold?
A:",none,8023
"Q: gold futures rise after u.s. jobs report
A:",up,8913
"Q: June gold holds 0.3% at $1,287.70/oz.
A:",neutral,7601
"Q: puregold offers first payment gateway using cryptocurrency supported by gold
A:",none,6884
"Q: gold inches down, ends week with 3.4% loss
A:",down,361
"Q: april gold at $345.10/oz, down $7.10 after $343.50 low
A:",down,7978
"Q: gold ends lower as easing hopes diminish
A:",down,6903
"Q: gold rallies sharply on strong buying; silver also soars
A:",up,3633
"Q: Gold edges up to Rs 29,164 on firm global cues
A:",up,4497
"Q: Gold Prices Trim Gains as Dollar Rebounds
A:",down,8190
"Q: gold prices mark lowest settlement since mid-august
A:",down,2315
"Q: gold futures close with only a 20-cent gain
A:",up,4814
"Q: gold ends 0.8% higher at $1,612.70 an ounce
A:",up,7350
"Q: ron paul : 51% of respondents chooses bitcoin over gold and fiat
A:",none,2819
"Q: gold, silver hit new lows on selling pressure, global trend
A:",down,8973
"Q: gold demand firm as jewellers stock up
A:",none,3345
"Q: gold futures down $4.90 at $1,788.70 an ounce
A:",down,5901
"Q: gold's no longer the apple of investor's eye
A:",none,3128
"Q: Gold prices dip as dollar bounces off Dec 2014-lows
A:",down,1201
"Q: gold futures waver between gains and losses
A:",up,5396
"Q: Gold prices rise from Comex settlement after Fed statement
A:",up,5669
"Q: gold up 1% as hopes rise on europe debt
A:",up,7218
"Q: gold futures, metals shares inch up
A:",up,3763
"Q: Gold slips as Fed signals two more rate raises
A:",down,6977
"Q: gold settles at highest level since late february
A:",up,4481
"Q: amex gold bugs index closes down 0.8% at 240.73
A:",down,3444
"Q: mitsubishi : rising inflation could impact gold investors two different ways
A:",none,5907
"Q: india gold edges down; demand continues to be weak
A:",down,4925
"Q: april gold down $13.60 on day, ends at $1,338.20
A:",down,6470
"Q: gold ends at five-week low on currency talk
A:",down,7032
"Q: gold futures lose 1.6% on day, down about 2.4% for the week
A:",down,2883
"Q: Silver recaptures Rs 44,000-mark; gold holds steady
A:",up,2057
"Q: gold falls on weak global cues, silver declines by rs 200
A:",down,5668
"Q: December gold up 0.2% at $1,307.10/oz.
A:",up,5540
"Q: june gold falls $26.80, or 1.7%, $1,550/oz
A:",down,2768
"Q: gold settles 0.9% higher at $1,678.30 an ounce
A:",up,6611
"Q: Gold prices climb to highest finish since early June
A:",up,8302
"Q: Gold falls to Rs 30,740 on weak global cues, muted demand
A:",down,4407
"Q: dec gold ends at $412.80, down $2.70 for the ny session
A:",down,930
"Q: Gold settles lower for first 3-session slump in three weeks
A:",down,9881
"Q: Gold prices gain in Asia with support from Ukraine tensions
A:",up,5860
"Q: Gold futures finish higher in volatile trading
A:",up,1070
"Q: gold futures mark lowest settlement in more than a week
A:",down,8307
"Q: denver gold forum : where does gold go from here?
A:",none,5610
"Q: june gold futures down $7.10, or 0.5%, to $1,296.60 an ounce
A:",down,4190
"Q: gold touches 5-month highs on geopolitical tensions
A:",up,8368
"Q: short gold; stop loss above rs 30900: nirmal bang
A:",none,6143
"Q: Gold may trade lower today: Angel Commodities
A:",down,7446
"Q: gold at 30,000 rupees; traders stay away
A:",neutral,3027
"Q: Gold futures hover near 10-month lows ahead of U.S. data
A:",neutral,9072
"Q: Gold remains lower after U.S. consumer spending, jobless claims data
A:",down,6710
"Q: gold shines, silver fades
A:",up,447
"Q: spot gold trading at $381.10 an ounce - kitco
A:",up,7915
"Q: spot gold quoted at $492.10 in asia trade
A:",up,4363
"Q: spdr gold holdings surpass 1,000 tons
A:",none,9661
"Q: Gold prices settle at a three-week high
A:",up,3524
"Q: April gold at $1,249.20/oz in electronic trading, after settlement at $1,250
A:",none,4927
"Q: Higher MSP to drive 25% surge in gold demand: Report
A:",none,5897
"Q: August gold settles at $1,249.40/oz, up $3.60, or 0.3%
A:",up,9716
"Q: Gold prices end the week 0.7% lower
A:",down,9172
"Q: Feb. gold settles at $1,170.10/oz, down $6.40, or 0.5%
A:",down,3563
"Q: gold futures slip on profit-booking by speculators
A:",down,8667
"Q: gold declines further, silver recovers
A:",down,6401
"Q: Gold ends lower as Yellen says interest-rate hike is likely at next Fed meeting
A:",down,3916
"Q: MCX GOLDGUINEA Oct contract up marginally
A:",up,7794
"Q: Gold prices settle at highest level of the month
A:",up,3760
"Q: correct: kinross gold shares down 32c to $10.96
A:",none,7554
"Q: china's q1 gold production slips 3% on year to 98.216 mt, consumption falls 5%
A:",down,4659
"Q: Gold futures shift lower ahead of settlement as dollar climbs
A:",down,709
"Q: gold futures finish at a three-week low
A:",down,7221
"Q: gold glitters at rs 12,215; silver reaches 27-year high
A:",up,4655
"Q: Gold futures open firmer at Rs 29,770
A:",neutral,9115
"Q: intl fcstone : gold softer but holding up fairly well
A:",neutral,1891
"Q: iran's currency crisis: now it's two gold coins to rent an apartment
A:",none,8365
"Q: barrick gold upgraded to outperform from sector perform at rbc capital
A:",none,2635
"Q: Gold prices to trade higher Angel Commodities
A:",up,3275
"Q: Gold books highest settlement in a month, 3rd straight weekly rise
A:",up,1782
"Q: december gold down $12.50 to $1,758.20 an ounce
A:",down,6364
"Q: Gold flat, dollar up on higher US yields
A:",neutral,6365
"Q: saudi, uae vat tax may squeeze gold jewellery demand even more
A:",none,7595
"Q: mcx goldpetal november contract trades firm
A:",none,9191
"Q: Gold steadies after rout, but bearish sentiment intact
A:",neutral,4001
"Q: Gold holds firm near 2-week high
A:",up,3688
"Q: gold futures rise to record rs 21,100 on global cues
A:",up,9633
"Q: 4 reasons gold is poised for a comeback
A:",up,484
"Q: gold steady around highest in nearly 7 weeks on n.korea tensions
A:",up,9869
"Q: april gold climbs $7.70, or 0.5%, to $1,434.70/oz
A:",up,2120
"Q: gold to trade in 28977-29305 range: achiievers equities
A:",neutral,7590
"Q: june gold holds firm gain, up 0.7% at $1,346.70/oz., after markit services report
A:",up,7343
"Q: Gold futures rise to Rs 29,500 per 10 gm
A:",up,6316
"Q: gold atop $427 at one-week high
A:",up,8869
"Q: spot gold quoted at $429.00 in asia trade
A:",up,8478
"Q: Dec. gold settles at $1,294/oz, up $3.90, or 0.3%, for the session
A:",up,750
"Q: goldguinea prices slip 3% in january series so far
A:",down,8254
"Q: gold prices flat as prospect of further fed rate hikes weigh
A:",neutral,3272
"Q: gold futures end up 0.7% at $895.5 an ounce
A:",up,4491
"Q: Gold dragged down by US Fed rate hike views
A:",down,4387
"Q: crude oil higher, gold futures lower after data
A:",down,315
"Q: MCX gold is set to rally
A:",up,6792
"Q: Gold futures settle at their highest level since Aug. 18
A:",up,7181
"Q: gold prices to reach $2,000 by march 2012: scotia
A:",up,7081
"Q: sge : daily shanghai gold benchmark price
A:",none,166
"Q: Gold jumps to 7-week high on dollar slump; silver at 15-month top
A:",up,8904
"Q: gold rate today: gold, silver bullish on rising demand, firm overseas trend
A:",up,7600
"Q: government unlikely to ban gold imports or hike gold import duty: official
A:",none,3619
"Q: gold prices rebound in asia ahead of china q3 gdp
A:",up,227
"Q: Gold strengthens to Rs 28,200 on global cues, spot demand
A:",up,9327
"Q: next tranche of sovereign gold bonds opens: here's all you need to know
A:",none,9068
"Q: gold futures up $5.60 at $1,737.80 an ounce
A:",up,9413
"Q: no proposal to cut import duty on gold: government
A:",none,1585
"Q: Gold ends with a loss, clings to $1,200 ahead of Fed decision
A:",down,1204
"Q: gold edges higher as traders eye dollar
A:",up,7789
"Q: indian gold refining units are now focusing on scrap jewellery
A:",none,611
"Q: indian gold importers at bay, eyeing u.s. data
A:",none,8637
"Q: gold settles 0.9% higher at $1,786.30 an ounce
A:",up,3985
"Q: December gold up 0.2% at $1,290.70/oz.
A:",up,5040
"Q: Gold gains on safe-haven demand as Iraqi unrest escalates
A:",up,8648
"Q: indians holding on to their gold
A:",none,6478
"Q: gold scores 3-session win, boosted by falling dollar
A:",up,7405
"Q: Gold futures down at Rs 31,026
A:",down,7252
"Q: options converted into gold futures in first settlement
A:",none,7713
"Q: Gold prices settle lower for a second-straight session
A:",down,8720
"Q: august gold settles at $1,299.30/oz, down $5.40, or 0.4%
A:",down,1236
"Q: Gold futures weaken on global cues
A:",down,6676
"Q: June gold trades at $1,281.80/oz, down from $1,283.40 settlement
A:",down,5460
"Q: August gold climbs $4.40, or 0.4%, to settle at $1,219.10/oz
A:",up,5513
"Q: comex gold falls 0.6% after 2% gain a day earlier
A:",down,8785
"Q: gold extends losses, slumps rs 100 on demand dent
A:",down,2187
"Q: gold prices rip higher following rpts former trump nat. sec. advisor cooperating with special prosecutor
A:",up,332
"Q: gold etf on track for biggest loss since feb.
A:",down,3111
"Q: gold futures end lower for the day, up for the week
A:",down,4624
"Q: Gold / Silver / Copper futures - weekly outlook: April 21 - 25
A:",none,9620
"Q: Gold suffers biggest one-day loss in nearly 4 weeks, ends at lowest since Oct. 9
A:",down,3486
"Q: gold futures down $1.30 at $899.20 an ounce
A:",down,9416
"Q: government hikes import duty on gold; etfs to park some holdings with banks
A:",none,495
"Q: gold futures down 0.9% for the week
A:",down,6147
"Q: June gold at $1,251.40/oz in electronic trade, up from $1,248.50 settlement
A:",up,8961
"Q: gold notches daily, weekly gain as trade jitters roil stocks, dollar
A:",up,6923
"Q: gold retakes rs 29,000 barrier on unabated buying frenzy
A:",up,7467
"Q: December gold up $3.60, or 0.3%, at $1,257.60/oz.
A:",up,4563
"Q: February gold contract notches highest settlement in over a week
A:",up,70
"Q: Gold extends gains on EU debt hopes
A:",up,2170
"Q: gold prices jump to 1-month high
A:",up,8010
"Q: Gold edges up as dollar retreats from 16-month high
A:",up,987
"Q: oil and gold looking a little bit more 'normal' as 2017 draws to a close
A:",none,9560
"Q: Gold weaker in Asia as Caixin PMI dips to 78-month-low
A:",down,9708
"Q: soros dumped spdr gold position in quarter
A:",none,9656
"Q: Gold shakes off losses to finish higher
A:",up,3903
"Q: silver's discount to gold is the biggest since the 1990s
A:",none,542
"Q: Gold logs modest rebound from 9-month low
A:",down,6858
"Q: gold turns lower as dollar index off session lows
A:",down,2986
"Q: Gold prices gain as China reports weaker prices, copper down
A:",up,9030
"Q: Gold tallies 4th weekly gain in a row as Trump takes oath of office
A:",up,2005
"Q: gold turns higher, tops $1,300 an ounce
A:",up,9303
"Q: Trading partners unlikely to take India's gold import curbs lightly
A:",none,8561
"Q: April gold rallies by $26.40, or 2.2%, to settle at $1,227.10/oz
A:",up,4661
"Q: gold, the dollar and bitcoin
A:",none,2586
"Q: Gold futures turn lower just ahead of the settlement as the dollar strengthens
A:",down,4803
"Q: Gold futures plunge to Rs 27,011 per 10 gm
A:",down,3347
"Q: long gold, short silver: ur bhat, dalton capital advisors
A:",none,8453
"Q: Gold futures rise to Rs 27,177 per 10 gm
A:",up,8290
"Q: Gold rebounds to Rs 32,190 on firm global cues
A:",up,6841
